kw1	kw2	inv_edge_weight	pg	iteration	R1C1	edge_weight	crit_p
colitis/chemically induced	ipilimumab/adverse effects	0.0008903144156418	0.0007075612536729	0	9	0.0589207356081562	0.0016423684574307
crohn disease/drug therapy	colitis ulcerative/drug therapy	0.8301902991225216	0.0	0	1	0.021505376344086	0.0
lung neoplasms	steroids/therapeutic use	0.8301902991225216	0.0	0	1	0.021505376344086	0.0
TNF	adrenal cortex hormones/therapeutic use	0.8301902991225216	0.0012219719371479	0	1	0.0946781129109319	0.0026891839170452
TNF	SNCA	0.8301902991225216	0.0036748977609006	0	1	0.0946781129109319	0.0068877258622775
TNF	psoriasis	0.8301902991225216	1.095585194110793e-05	0	1	0.032258064516129	4.301186317620151e-05
TNF	tumor necrosis factor inhibitors	0.8301902991225216	8.113733580561444e-07	0	1	0.032258064516129	4.852979207432989e-06
TNF	skin neoplasms/drug therapy	0.8301902991225216	0.0012219719371479	0	1	0.0638148667601683	0.0026891839170452
TNF	dermatitis	0.8301902991225216	1.095585194110793e-05	0	1	0.032258064516129	4.301186317620151e-05
TNF	melanoma/drug therapy	0.5846350039324011	1.4228516045378117e-06	0	2	0.0068584991446141	8.302143307211451e-06
TNF	rna	0.8301902991225216	1.095585194110793e-05	0	1	0.032258064516129	4.301186317620151e-05
TNF	drug-related side effects and adverse reactions	0.8301902991225216	0.000124270133592	0	1	0.0638148667601683	0.0003619960532727
TNF	CXCL10	0.8301902991225216	1.095585194110793e-05	0	1	0.032258064516129	4.301186317620151e-05
TNF	CXCL9	0.8301902991225216	1.095585194110793e-05	0	1	0.032258064516129	4.301186317620151e-05
TNF	TCIM	0.8301902991225216	1.095585194110793e-05	0	1	0.032258064516129	4.301186317620151e-05
intestinal mucosa/diagnostic imaging	colon/diagnostic imaging	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
intestinal mucosa/diagnostic imaging	drug resistance/immunology	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
intestinal mucosa/diagnostic imaging	skin neoplasms/drug therapy	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
intestinal mucosa/diagnostic imaging	glucocorticoids/pharmacology	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
intestinal mucosa/diagnostic imaging	melanoma/drug therapy	0.8301902991225216	0.0001660054582111	0	1	0.053763440860215	0.0004664777824253
intestinal mucosa/diagnostic imaging	immunosuppressive agents/pharmacology	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
intestinal mucosa/diagnostic imaging	mucositis/chemically induced	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
drug resistance/immunology	colon/diagnostic imaging	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
drug resistance/immunology	skin neoplasms/drug therapy	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
drug resistance/immunology	glucocorticoids/pharmacology	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
drug resistance/immunology	melanoma/drug therapy	0.8301902991225216	0.0001660054582111	0	1	0.053763440860215	0.0004664777824253
drug resistance/immunology	immunosuppressive agents/pharmacology	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
drug resistance/immunology	mucositis/chemically induced	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
colon/diagnostic imaging	immunosuppressive agents/pharmacology	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
colon/diagnostic imaging	mucositis/chemically induced	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
colon/diagnostic imaging	skin neoplasms/drug therapy	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
colon/diagnostic imaging	glucocorticoids/pharmacology	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
colon/diagnostic imaging	melanoma/drug therapy	0.8301902991225216	0.0001660054582111	0	1	0.053763440860215	0.0004664777824253
skin neoplasms/drug therapy	adrenal cortex hormones/therapeutic use	0.8301902991225216	0.0002334339983105	0	1	0.0638148667601683	0.0005814517869145
skin neoplasms/drug therapy	SNCA	0.8301902991225216	0.0009302340538402	0	1	0.0638148667601683	0.0021230700654632
skin neoplasms/drug therapy	tumor necrosis factor inhibitors	0.8301902991225216	2.2507388619530392e-08	0	1	0.021505376344086	1.5068104381075084e-07
skin neoplasms/drug therapy	glucocorticoids/pharmacology	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
skin neoplasms/drug therapy	melanoma/drug therapy	0.5846350039324011	3.5446682589146405e-08	0	2	0.0023375409069658	2.3647646986045925e-07
skin neoplasms/drug therapy	immunosuppressive agents/pharmacology	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
skin neoplasms/drug therapy	mucositis/chemically induced	0.8301902991225216	6.083958906666354e-07	0	1	0.021505376344086	3.696876940738663e-06
antibodies monoclonal humanized/therapeutic use	steroids/adverse effects	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
glucocorticoids/pharmacology	melanoma/drug therapy	0.8301902991225216	0.0001660054582111	0	1	0.053763440860215	0.0004664777824253
glucocorticoids/pharmacology	immunosuppressive agents/pharmacology	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
glucocorticoids/pharmacology	mucositis/chemically induced	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
melanoma/drug therapy	vitamin d	0.8301902991225216	1.5989729540422102e-09	0	1	0.053763440860215	1.2351580551872621e-08
melanoma/drug therapy	tumor necrosis factor inhibitors	0.8301902991225216	2.3439723022211645e-05	0	1	0.053763440860215	8.717932071419068e-05
melanoma/drug therapy	immunosuppressive agents/pharmacology	0.8301902991225216	0.0001660054582111	0	1	0.053763440860215	0.0004664777824253
melanoma/drug therapy	drug-related side effects and adverse reactions	0.8301902991225216	0.0010372325214909	0	1	0.1051893408134642	0.0023588076889209
melanoma/drug therapy	mucositis/chemically induced	0.8301902991225216	0.0001660054582111	0	1	0.053763440860215	0.0004664777824253
immunosuppressive agents/pharmacology	mucositis/chemically induced	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
drug-related side effects and adverse reactions	urothelium/drug effects	0.8301902991225216	4.169464773440268e-11	0	1	0.021505376344086	4.598461727008111e-10
drug-related side effects and adverse reactions	carcinoma non-small-cell lung/complications	0.8301902991225216	4.169464773440268e-11	0	1	0.021505376344086	4.598461727008111e-10
drug-related side effects and adverse reactions	melanoma/complications	0.8301902991225216	0.000124270133592	0	1	0.0638148667601683	0.0003619960532727
drug-related side effects and adverse reactions	infliximab/administration & dosage	0.8301902991225216	4.169464773440268e-11	0	1	0.021505376344086	4.598461727008111e-10
drug-related side effects and adverse reactions	CRP	0.8301902991225216	4.169464773440268e-11	0	1	0.021505376344086	4.598461727008111e-10
adrenal cortex hormones/therapeutic use	SNCA	0.8301902991225216	0.0009302340538402	0	1	0.0946781129109319	0.0021230700654632
adrenal cortex hormones/therapeutic use	inflammation/drug therapy	0.8301902991225216	0.0004982368131516	0	1	0.0638148667601683	0.0011838553418347
adrenal cortex hormones/therapeutic use	tumor necrosis factor inhibitors	0.8301902991225216	2.2507388619530392e-08	0	1	0.032258064516129	1.5068104381075084e-07
adrenal cortex hormones/therapeutic use	diarrhea/chemically induced	0.3479096080556238	1.3700446152009604e-06	0	3	0.002805049088359	8.168891018135727e-06
adrenal cortex hormones/therapeutic use	biological products/therapeutic use	0.8301902991225216	1.2526646386845641e-12	0	1	0.032258064516129	1.8672532270391784e-11
adrenal cortex hormones/therapeutic use	beclomethasone/adverse effects	0.8301902991225216	1.2526646386845641e-12	0	1	0.032258064516129	1.8672532270391784e-11
SNCA	hashimoto disease/chemically induced	0.8301902991225216	2.031169205829464e-06	0	1	0.032258064516129	1.1673104953983784e-05
SNCA	squamous cell carcinoma of head and neck/drug therapy	0.8301902991225216	2.031169205829464e-06	0	1	0.032258064516129	1.1673104953983784e-05
SNCA	tongue neoplasms/drug therapy	0.8301902991225216	2.031169205829464e-06	0	1	0.032258064516129	1.1673104953983784e-05
SNCA	tumor necrosis factor inhibitors	0.8301902991225216	4.503715761439153e-07	0	1	0.032258064516129	2.8739430343899343e-06
SNCA	paclitaxel/therapeutic use	0.8301902991225216	2.031169205829464e-06	0	1	0.032258064516129	1.1673104953983784e-05
SNCA	colitis ulcerative/chemically induced	0.8301902991225216	2.031169205829464e-06	0	1	0.032258064516129	1.1673104953983784e-05
inflammation/drug therapy	melanoma/genetics	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	receptors cxcr6/genetics	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	gene expression regulation/genetics	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	receptors cxcr3/genetics	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	cd8-positive t-lymphocytes/cytology	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	myeloid cells/cytology	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	ctla-4 antigen/immunology	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	colitis/drug therapy	0.8301902991225216	0.0028052417422615	0	1	0.0638148667601683	0.005535058163635
inflammation/drug therapy	receptors antigen t-cell/genetics	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	t-lymphocytes regulatory/cytology	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	chemokines/metabolism	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	multigene family	0.8301902991225216	0.0001276936833728	0	1	0.021505376344086	0.00036582514696
inflammation/drug therapy	beclomethasone/adverse effects	0.8301902991225216	1.6913137557139635e-11	0	1	0.021505376344086	1.9094832224273623e-10
diarrhea/chemically induced	feces	0.8301902991225216	0.001239801514261	0	1	0.1505376344086021	0.0027158912620093
diarrhea/chemically induced	feces/chemistry	0.8301902991225216	0.0033916470872356	0	1	0.1505376344086021	0.0064907348469864
diarrhea/chemically induced	leukocyte l1 antigen complex/analysis	0.8301902991225216	0.0033916470872356	0	1	0.1505376344086021	0.0064907348469864
diarrhea/chemically induced	biological products/therapeutic use	0.8301902991225216	0.001239801514261	0	1	0.1505376344086021	0.0027158912620093
diarrhea/chemically induced	beclomethasone/adverse effects	0.8301902991225216	0.001239801514261	0	1	0.1505376344086021	0.0027158912620093
diarrhea/chemically induced	biomarkers/analysis	0.8301902991225216	0.0033916470872356	0	1	0.1505376344086021	0.0064907348469864
hashimoto disease/chemically induced	nivolumab/adverse effects	0.8301902991225216	0.0036027646835737	0	1	0.1290322580645161	0.0067591691408641
hashimoto disease/chemically induced	squamous cell carcinoma of head and neck/drug therapy	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
hashimoto disease/chemically induced	tongue neoplasms/drug therapy	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
hashimoto disease/chemically induced	paclitaxel/therapeutic use	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
hashimoto disease/chemically induced	colitis ulcerative/chemically induced	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
hashimoto disease/chemically induced	antineoplastic agents immunological/adverse effects	0.8301902991225216	0.0009302340538402	0	1	0.075268817204301	0.0021230700654632
squamous cell carcinoma of head and neck/drug therapy	nivolumab/adverse effects	0.8301902991225216	0.0036027646835737	0	1	0.1290322580645161	0.0067591691408641
squamous cell carcinoma of head and neck/drug therapy	paclitaxel/therapeutic use	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
squamous cell carcinoma of head and neck/drug therapy	colitis ulcerative/chemically induced	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
squamous cell carcinoma of head and neck/drug therapy	antineoplastic agents immunological/adverse effects	0.8301902991225216	0.0009302340538402	0	1	0.075268817204301	0.0021230700654632
squamous cell carcinoma of head and neck/drug therapy	tongue neoplasms/drug therapy	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
tongue neoplasms/drug therapy	nivolumab/adverse effects	0.8301902991225216	0.0036027646835737	0	1	0.1290322580645161	0.0067591691408641
tongue neoplasms/drug therapy	paclitaxel/therapeutic use	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
tongue neoplasms/drug therapy	colitis ulcerative/chemically induced	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
tongue neoplasms/drug therapy	antineoplastic agents immunological/adverse effects	0.8301902991225216	0.0009302340538402	0	1	0.075268817204301	0.0021230700654632
paclitaxel/therapeutic use	nivolumab/adverse effects	0.8301902991225216	0.0036027646835737	0	1	0.1290322580645161	0.0067591691408641
paclitaxel/therapeutic use	colitis ulcerative/chemically induced	0.8301902991225216	6.983302824892236e-14	0	1	0.010752688172043	1.1196757806633936e-12
paclitaxel/therapeutic use	antineoplastic agents immunological/adverse effects	0.8301902991225216	0.0009302340538402	0	1	0.075268817204301	0.0021230700654632
colitis ulcerative/chemically induced	nivolumab/adverse effects	0.8301902991225216	0.0036027646835737	0	1	0.1290322580645161	0.0067591691408641
colitis ulcerative/chemically induced	antineoplastic agents immunological/adverse effects	0.8301902991225216	0.0009302340538402	0	1	0.075268817204301	0.0021230700654632
pneumonia	ligands	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
inflammatory bowel diseases/drug therapy	carcinoma renal cell/drug therapy	0.8301902991225216	0.0012219719371479	0	1	0.0638148667601683	0.0026891839170452
inflammatory bowel diseases/drug therapy	proton pump inhibitors/adverse effects	0.8301902991225216	1.2526646386845641e-12	0	1	0.032258064516129	1.8672532270391784e-11
inflammatory bowel diseases/drug therapy	ipilimumab/therapeutic use	0.8301902991225216	0.0036027646835737	0	1	0.0946781129109319	0.0067591691408641
inflammatory bowel diseases/drug therapy	CD4	0.8301902991225216	0.0002334339983105	0	1	0.0638148667601683	0.0005814517869145
inflammatory bowel diseases/drug therapy	CD68	0.8301902991225216	0.0002334339983105	0	1	0.0638148667601683	0.0005814517869145
psoriasis	dermatitis	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
psoriasis	rna	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
psoriasis	CXCL10	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
psoriasis	CXCL9	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
psoriasis	TCIM	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
dermatitis	rna	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
dermatitis	CXCL10	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
dermatitis	CXCL9	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
dermatitis	TCIM	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
rna	CXCL10	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
rna	CXCL9	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
rna	TCIM	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
CXCL10	CXCL9	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
CXCL10	TCIM	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
CXCL9	TCIM	0.8301902991225216	1.6913137557139635e-11	0	1	0.010752688172043	1.9094832224273623e-10
interleukin-17/genetics	micrornas/genetics	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
interleukin-17/genetics	gene expression regulation neoplastic	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
interleukin-17/genetics	lymphocytes tumor-infiltrating/metabolism	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
interleukin-17/genetics	t-lymphocytes cytotoxic/immunology	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
interleukin-17/genetics	tumor microenvironment/drug effects	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
interleukin-17/genetics	ht29 cells	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
interleukin-17/genetics	colorectal neoplasms/drug therapy	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
interleukin-17/genetics	b7-h1 antigen/genetics	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
interleukin-17/genetics	APC	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
interleukin-17/genetics	IL17A	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
interleukin-17/genetics	MIR15B	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
interleukin-17/genetics	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
micrornas/genetics	gene expression regulation neoplastic	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
micrornas/genetics	lymphocytes tumor-infiltrating/metabolism	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
micrornas/genetics	t-lymphocytes cytotoxic/immunology	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
micrornas/genetics	tumor microenvironment/drug effects	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
micrornas/genetics	ht29 cells	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
micrornas/genetics	colorectal neoplasms/drug therapy	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
micrornas/genetics	b7-h1 antigen/genetics	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
micrornas/genetics	APC	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
micrornas/genetics	IL17A	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
micrornas/genetics	MIR15B	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
micrornas/genetics	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	lymphocytes tumor-infiltrating/metabolism	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	t-lymphocytes cytotoxic/immunology	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	tumor microenvironment/drug effects	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	ht29 cells	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	colorectal neoplasms/drug therapy	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	b7-h1 antigen/genetics	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	APC	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
gene expression regulation neoplastic	IL17A	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
gene expression regulation neoplastic	MIR15B	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
gene expression regulation neoplastic	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	t-lymphocytes cytotoxic/immunology	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	tumor microenvironment/drug effects	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	ht29 cells	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	colorectal neoplasms/drug therapy	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	b7-h1 antigen/genetics	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	APC	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
lymphocytes tumor-infiltrating/metabolism	IL17A	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
lymphocytes tumor-infiltrating/metabolism	MIR15B	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
lymphocytes tumor-infiltrating/metabolism	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
t-lymphocytes cytotoxic/immunology	tumor microenvironment/drug effects	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
t-lymphocytes cytotoxic/immunology	ht29 cells	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
t-lymphocytes cytotoxic/immunology	colorectal neoplasms/drug therapy	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
t-lymphocytes cytotoxic/immunology	b7-h1 antigen/genetics	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
t-lymphocytes cytotoxic/immunology	APC	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
t-lymphocytes cytotoxic/immunology	IL17A	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
t-lymphocytes cytotoxic/immunology	MIR15B	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
t-lymphocytes cytotoxic/immunology	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
tumor microenvironment/drug effects	ht29 cells	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
tumor microenvironment/drug effects	colorectal neoplasms/drug therapy	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
tumor microenvironment/drug effects	b7-h1 antigen/genetics	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
tumor microenvironment/drug effects	APC	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
tumor microenvironment/drug effects	IL17A	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
tumor microenvironment/drug effects	MIR15B	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
tumor microenvironment/drug effects	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
ht29 cells	colorectal neoplasms/drug therapy	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
ht29 cells	b7-h1 antigen/genetics	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
ht29 cells	APC	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
ht29 cells	IL17A	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
ht29 cells	MIR15B	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
ht29 cells	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	b7-h1 antigen/genetics	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	APC	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
colorectal neoplasms/drug therapy	IL17A	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
colorectal neoplasms/drug therapy	MIR15B	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
colorectal neoplasms/drug therapy	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	APC	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
b7-h1 antigen/genetics	IL17A	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
b7-h1 antigen/genetics	MIR15B	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
b7-h1 antigen/genetics	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
APC	immune checkpoint inhibitors/administration & dosage	0.5846350039324011	0.0022669618381826	0	2	0.0014025245441795	0.0045434487261055
APC	myeloid-derived suppressor cells/metabolism	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
APC	azoxymethane/adverse effects	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
APC	phthalazines/administration & dosage	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
APC	colonic neoplasms/drug therapy	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
APC	dextran sulfate/adverse effects	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
APC	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
APC	piperazines/administration & dosage	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
APC	ARG1	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
APC	MIR15B	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
APC	NRF1	0.8301902991225216	0.0052154676801927	0	1	0.021505376344086	0.0095868134237069
APC	PARP1	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
APC	TIPARP	0.8301902991225216	0.0028052417422615	0	1	0.021505376344086	0.005535058163635
IL17A	MIR15B	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
IL17A	NRF1	0.8301902991225216	0.0017899010765538	0	1	0.021505376344086	0.0037694605453253
MIR15B	NRF1	0.8301902991225216	9.37505645396408e-05	0	1	0.010752688172043	0.0002777578837603
feces	steroids/therapeutic use	0.8301902991225216	0.0	0	1	0.021505376344086	0.0
feces	dose-response relationship drug	0.8301902991225216	7.771561172376097e-16	0	1	0.021505376344086	1.6660830018981562e-14
feces/chemistry	colitis/drug therapy	0.8301902991225216	2.2507388619530392e-08	0	1	0.032258064516129	1.5068104381075084e-07
feces/chemistry	leukocyte l1 antigen complex/analysis	0.8301902991225216	0.0	0	1	0.010752688172043	0.0
