kw1	kw2	crit_p	edge_weight	inv_edge_weight	iteration	pg	R1C1
inflammation/drug therapy	receptors antigen t-cell/genetics	0.00036582514696	0.021505376344086	0.830190299122522	0	0.0001276936833728	1
inflammation/drug therapy	receptors cxcr3/genetics	0.00036582514696	0.021505376344086	0.830190299122522	0	0.0001276936833728	1
inflammation/drug therapy	receptors cxcr6/genetics	0.00036582514696	0.021505376344086	0.830190299122522	0	0.0001276936833728	1
inflammation/drug therapy	t-lymphocytes regulatory/cytology	0.00036582514696	0.021505376344086	0.830190299122522	0	0.0001276936833728	1
intestinal mucosa/chemistry	biomarkers/analysis	0.0006571705393096	0.0212765957446808	0.819246405977949	1	0.0002818746185764	1
intestinal mucosa/chemistry	leukemia lymphocytic chronic b-cell/drug therapy	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
intestinal mucosa/chemistry	lymphocytosis/chemically induced	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
intestinal mucosa/chemistry	lymphoma non-hodgkin/drug therapy	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
intestinal mucosa/chemistry	PIK3CD	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
intestinal mucosa/chemistry	protein kinase inhibitors/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
intestinal mucosa/chemistry	purines/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
intestinal mucosa/chemistry	quinazolinones/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
intestinal mucosa/chemistry	recurrence	0.0004762611710998	0.0212765957446808	0.819246405977949	1	0.0001984421546249	1
leukemia lymphocytic chronic b-cell/drug therapy	biomarkers/analysis	0.0006571705393096	0.0212765957446808	0.819246405977949	1	0.0002818746185764	1
leukemia lymphocytic chronic b-cell/drug therapy	lymphocytosis/chemically induced	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
leukemia lymphocytic chronic b-cell/drug therapy	lymphoma non-hodgkin/drug therapy	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
leukemia lymphocytic chronic b-cell/drug therapy	PIK3CD	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
leukemia lymphocytic chronic b-cell/drug therapy	protein kinase inhibitors/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
leukemia lymphocytic chronic b-cell/drug therapy	purines/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
leukemia lymphocytic chronic b-cell/drug therapy	quinazolinones/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
leukemia lymphocytic chronic b-cell/drug therapy	recurrence	0.0004762611710998	0.0212765957446808	0.819246405977949	1	0.0001984421546249	1
lymphocytosis/chemically induced	biomarkers/analysis	0.0006571705393096	0.0212765957446808	0.819246405977949	1	0.0002818746185764	1
lymphocytosis/chemically induced	lymphoma non-hodgkin/drug therapy	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
lymphocytosis/chemically induced	PIK3CD	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
lymphocytosis/chemically induced	protein kinase inhibitors/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
lymphocytosis/chemically induced	purines/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
lymphocytosis/chemically induced	quinazolinones/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
lymphocytosis/chemically induced	recurrence	0.0004762611710998	0.0212765957446808	0.819246405977949	1	0.0001984421546249	1
lymphoma non-hodgkin/drug therapy	biomarkers/analysis	0.0006571705393096	0.0212765957446808	0.819246405977949	1	0.0002818746185764	1
lymphoma non-hodgkin/drug therapy	PIK3CD	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
lymphoma non-hodgkin/drug therapy	protein kinase inhibitors/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
lymphoma non-hodgkin/drug therapy	purines/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
lymphoma non-hodgkin/drug therapy	quinazolinones/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
lymphoma non-hodgkin/drug therapy	recurrence	0.0004762611710998	0.0212765957446808	0.819246405977949	1	0.0001984421546249	1
PIK3CD	biomarkers/analysis	0.0006571705393096	0.0212765957446808	0.819246405977949	1	0.0002818746185764	1
PIK3CD	protein kinase inhibitors/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
PIK3CD	purines/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
PIK3CD	quinazolinones/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
PIK3CD	recurrence	0.0004762611710998	0.0212765957446808	0.819246405977949	1	0.0001984421546249	1
protein kinase inhibitors/adverse effects	biomarkers/analysis	0.0006571705393096	0.0212765957446808	0.819246405977949	1	0.0002818746185764	1
protein kinase inhibitors/adverse effects	purines/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
protein kinase inhibitors/adverse effects	quinazolinones/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
protein kinase inhibitors/adverse effects	recurrence	0.0004762611710998	0.0212765957446808	0.819246405977949	1	0.0001984421546249	1
purines/adverse effects	biomarkers/analysis	0.0006571705393096	0.0212765957446808	0.819246405977949	1	0.0002818746185764	1
purines/adverse effects	quinazolinones/adverse effects	6.39835881371809e-05	0.0106382978723404	0.819246405977949	1	1.81600478095234e-05	1
purines/adverse effects	recurrence	0.0004762611710998	0.0212765957446808	0.819246405977949	1	0.0001984421546249	1
quinazolinones/adverse effects	biomarkers/analysis	0.0006571705393096	0.0212765957446808	0.819246405977949	1	0.0002818746185764	1
quinazolinones/adverse effects	recurrence	0.0004762611710998	0.0212765957446808	0.819246405977949	1	0.0001984421546249	1
skin neoplasms/drug therapy	colon/diagnostic imaging	3.69687694073866e-06	0.021505376344086	0.830190299122522	0	6.08395890666635e-07	1
skin neoplasms/drug therapy	drug resistance/immunology	3.69687694073866e-06	0.021505376344086	0.830190299122522	0	6.08395890666635e-07	1
skin neoplasms/drug therapy	glucocorticoids/pharmacology	3.69687694073866e-06	0.021505376344086	0.830190299122522	0	6.08395890666635e-07	1
skin neoplasms/drug therapy	immunosuppressive agents/pharmacology	3.69687694073866e-06	0.021505376344086	0.830190299122522	0	6.08395890666635e-07	1
skin neoplasms/drug therapy	infliximab/adverse effects	0.0034087164993381	0.0846189808321645	0.830190299122522	0	0.0015703678212359	1
skin neoplasms/drug therapy	intestinal mucosa/diagnostic imaging	3.69687694073866e-06	0.021505376344086	0.830190299122522	0	6.08395890666635e-07	1
skin neoplasms/drug therapy	melanoma/drug therapy	2.36476469860459e-07	0.0023375409069658	0.584635003932401	0	3.54466825891464e-08	2
skin neoplasms/drug therapy	mucositis/chemically induced	3.69687694073866e-06	0.021505376344086	0.830190299122522	0	6.08395890666635e-07	1
skin neoplasms/drug therapy	SNCA	0.0021230700654632	0.0638148667601683	0.830190299122522	0	0.0009302340538402	1
skin neoplasms/drug therapy	TNF	0.0026891839170452	0.0638148667601683	0.830190299122522	0	0.0012219719371479	1
skin neoplasms/drug therapy	tumor necrosis factor inhibitors	1.50681043810751e-07	0.021505376344086	0.830190299122522	0	2.25073886195304e-08	1
SNCA	colitis ulcerative/chemically induced	1.16731049539838e-05	0.032258064516129	0.830190299122522	0	2.03116920582946e-06	1
SNCA	hashimoto disease/chemically induced	1.16731049539838e-05	0.032258064516129	0.830190299122522	0	2.03116920582946e-06	1
SNCA	paclitaxel/therapeutic use	1.16731049539838e-05	0.032258064516129	0.830190299122522	0	2.03116920582946e-06	1
SNCA	squamous cell carcinoma of head and neck/drug therapy	1.16731049539838e-05	0.032258064516129	0.830190299122522	0	2.03116920582946e-06	1
SNCA	TNF	0.0068877258622775	0.0946781129109319	0.830190299122522	0	0.0036748977609006	1
SNCA	tongue neoplasms/drug therapy	1.16731049539838e-05	0.032258064516129	0.830190299122522	0	2.03116920582946e-06	1
SNCA	tumor necrosis factor inhibitors	2.87394303438993e-06	0.032258064516129	0.830190299122522	0	4.50371576143915e-07	1
TNF	CXCL10	4.30118631762015e-05	0.032258064516129	0.830190299122522	0	1.09558519411079e-05	1
TNF	CXCL9	4.30118631762015e-05	0.032258064516129	0.830190299122522	0	1.09558519411079e-05	1
TNF	dermatitis	4.30118631762015e-05	0.032258064516129	0.830190299122522	0	1.09558519411079e-05	1
TNF	immune checkpoint inhibitors	0.0015167734542599	0.0312870859855432	0.347909608055624	0	0.0006526577599305	3
TNF	infliximab/adverse effects	0.0076274818889516	0.123571364626541	0.819246405977949	1	0.0042474605028671	1
TNF	melanoma/drug therapy	8.30214330721145e-06	0.0068584991446141	0.584635003932401	0	1.42285160453781e-06	2
TNF	psoriasis	4.30118631762015e-05	0.032258064516129	0.830190299122522	0	1.09558519411079e-05	1
TNF	rna	4.30118631762015e-05	0.032258064516129	0.830190299122522	0	1.09558519411079e-05	1
TNF	TCIM	4.30118631762015e-05	0.032258064516129	0.830190299122522	0	1.09558519411079e-05	1
TNF	tumor necrosis factor inhibitors	4.85297920743299e-06	0.032258064516129	0.830190299122522	0	8.11373358056144e-07	1
tumor necrosis factor inhibitors	melanoma/drug therapy	8.71793207141907e-05	0.053763440860215	0.830190299122522	0	2.34397230222116e-05	1
adrenal insufficiency/chemically induced	angiogenesis inhibitors/therapeutic use	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	axitinib/administration & dosage	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	bevacizumab/administration & dosage	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	carcinoma renal cell/drug therapy	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
adrenal insufficiency/chemically induced	diabetes mellitus type 1/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	exanthema/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	fatigue/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	hepatitis autoimmune/etiology	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	hypophysitis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	ipilimumab/therapeutic use	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
adrenal insufficiency/chemically induced	myasthenia gravis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
adrenal insufficiency/chemically induced	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
adrenal insufficiency/chemically induced	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
adrenal insufficiency/chemically induced	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
angiogenesis inhibitors/therapeutic use	axitinib/administration & dosage	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	bevacizumab/administration & dosage	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	carcinoma renal cell/drug therapy	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
angiogenesis inhibitors/therapeutic use	diabetes mellitus type 1/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	exanthema/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	fatigue/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	hepatitis autoimmune/etiology	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	hypophysitis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	ipilimumab/therapeutic use	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
angiogenesis inhibitors/therapeutic use	myasthenia gravis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
angiogenesis inhibitors/therapeutic use	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
angiogenesis inhibitors/therapeutic use	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
angiogenesis inhibitors/therapeutic use	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
axitinib/administration & dosage	bevacizumab/administration & dosage	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	carcinoma renal cell/drug therapy	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
axitinib/administration & dosage	diabetes mellitus type 1/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	exanthema/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	fatigue/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	hepatitis autoimmune/etiology	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	hypophysitis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	ipilimumab/therapeutic use	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
axitinib/administration & dosage	myasthenia gravis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
axitinib/administration & dosage	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
axitinib/administration & dosage	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
axitinib/administration & dosage	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
bevacizumab/administration & dosage	carcinoma renal cell/drug therapy	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
bevacizumab/administration & dosage	diabetes mellitus type 1/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
bevacizumab/administration & dosage	exanthema/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
bevacizumab/administration & dosage	fatigue/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
bevacizumab/administration & dosage	hepatitis autoimmune/etiology	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
bevacizumab/administration & dosage	hypophysitis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
bevacizumab/administration & dosage	ipilimumab/therapeutic use	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
bevacizumab/administration & dosage	myasthenia gravis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
bevacizumab/administration & dosage	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
bevacizumab/administration & dosage	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
bevacizumab/administration & dosage	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
bevacizumab/administration & dosage	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
bevacizumab/administration & dosage	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
bevacizumab/administration & dosage	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
carcinoma renal cell/drug therapy	diabetes mellitus type 1/chemically induced	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
carcinoma renal cell/drug therapy	exanthema/chemically induced	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
carcinoma renal cell/drug therapy	fatigue/chemically induced	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
carcinoma renal cell/drug therapy	hepatitis autoimmune/etiology	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
carcinoma renal cell/drug therapy	hypophysitis/chemically induced	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
carcinoma renal cell/drug therapy	inflammatory bowel diseases/drug therapy	0.0026891839170452	0.0638148667601683	0.830190299122522	0	0.0012219719371479	1
carcinoma renal cell/drug therapy	ipilimumab/therapeutic use	2.19327460827433e-06	0.0007012622720897	0.584635003932401	0	3.41405953174778e-07	2
carcinoma renal cell/drug therapy	myasthenia gravis/chemically induced	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
carcinoma renal cell/drug therapy	myocarditis/chemically induced	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
carcinoma renal cell/drug therapy	nephritis/chemically induced	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
carcinoma renal cell/drug therapy	proton pump inhibitors/adverse effects	3.7119500591544304e-09	0.021505376344086	0.830190299122522	0	3.61856766772917e-10	1
carcinoma renal cell/drug therapy	pruritus/chemically induced	0.0026891839170452	0.021505376344086	0.830190299122522	0	0.0012219719371479	1
diabetes mellitus type 1/chemically induced	exanthema/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
diabetes mellitus type 1/chemically induced	fatigue/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
diabetes mellitus type 1/chemically induced	hepatitis autoimmune/etiology	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
diabetes mellitus type 1/chemically induced	hypophysitis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
diabetes mellitus type 1/chemically induced	ipilimumab/therapeutic use	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
diabetes mellitus type 1/chemically induced	myasthenia gravis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
diabetes mellitus type 1/chemically induced	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
diabetes mellitus type 1/chemically induced	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
diabetes mellitus type 1/chemically induced	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
diabetes mellitus type 1/chemically induced	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
diabetes mellitus type 1/chemically induced	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
diabetes mellitus type 1/chemically induced	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
exanthema/chemically induced	fatigue/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
exanthema/chemically induced	hepatitis autoimmune/etiology	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
exanthema/chemically induced	hypophysitis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
exanthema/chemically induced	ipilimumab/therapeutic use	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
exanthema/chemically induced	myasthenia gravis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
exanthema/chemically induced	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
exanthema/chemically induced	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
exanthema/chemically induced	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
exanthema/chemically induced	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
exanthema/chemically induced	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
exanthema/chemically induced	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
fatigue/chemically induced	hepatitis autoimmune/etiology	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
fatigue/chemically induced	hypophysitis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
fatigue/chemically induced	ipilimumab/therapeutic use	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
fatigue/chemically induced	myasthenia gravis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
fatigue/chemically induced	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
fatigue/chemically induced	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
fatigue/chemically induced	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
fatigue/chemically induced	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
fatigue/chemically induced	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
fatigue/chemically induced	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
hepatitis autoimmune/etiology	hypophysitis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
hepatitis autoimmune/etiology	ipilimumab/therapeutic use	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
hepatitis autoimmune/etiology	myasthenia gravis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
hepatitis autoimmune/etiology	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
hepatitis autoimmune/etiology	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
hepatitis autoimmune/etiology	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
hepatitis autoimmune/etiology	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
hepatitis autoimmune/etiology	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
hepatitis autoimmune/etiology	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
hypophysitis/chemically induced	ipilimumab/therapeutic use	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
hypophysitis/chemically induced	myasthenia gravis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
hypophysitis/chemically induced	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
hypophysitis/chemically induced	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
hypophysitis/chemically induced	nivolumab/therapeutic use	0.0058034197088005	0.021505376344086	0.830190299122522	0	0.00299295859196	1
hypophysitis/chemically induced	pneumonia/chemically induced	0.0091356041252636	0.0319148936170212	0.819246405977949	1	0.0052037117615472	1
hypophysitis/chemically induced	pruritus/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
hypophysitis/chemically induced	immune checkpoint inhibitors/therapeutic use	0.0091797772502113	0.0208333333333333	0.8148056077504143	2	0.0053848836884015	1
ipilimumab/therapeutic use	carcinoma non-small-cell lung/drug therapy	0.0002585218551055	0.0638148667601683	0.830190299122522	0	7.1540639148715e-05	1
ipilimumab/therapeutic use	inflammatory bowel diseases/drug therapy	0.0067591691408641	0.0946781129109319	0.830190299122522	0	0.0036027646835737	1
ipilimumab/therapeutic use	myasthenia gravis/chemically induced	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
ipilimumab/therapeutic use	myocarditis/chemically induced	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
ipilimumab/therapeutic use	nephritis/chemically induced	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
ipilimumab/therapeutic use	pneumonia/chemically induced	8.23874183480754e-05	0.0020883744586409	0.584635003932401	0	2.19354342352318e-05	2
ipilimumab/therapeutic use	proton pump inhibitors/adverse effects	9.94826330498929e-08	0.032258064516129	0.830190299122522	0	1.4077731091966e-08	1
ipilimumab/therapeutic use	pruritus/chemically induced	0.0067591691408641	0.032258064516129	0.830190299122522	0	0.0036027646835737	1
myasthenia gravis/chemically induced	myocarditis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
myasthenia gravis/chemically induced	nephritis/chemically induced	0.0005814517869145	0.010752688172043	0.830190299122522	0	0.0002334339983105	1
