kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
bevacizumab/administration & dosage	myocarditis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
bevacizumab/administration & dosage	nephritis/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
bevacizumab/administration & dosage	nivolumab/therapeutic use	0.00299295859196	0.0058034197088005	0.021505376344086	0.830190299122522	1	0
bevacizumab/administration & dosage	pruritus/chemically induced	0.0002334339983105	0.0005814517869145	0.010752688172043	0.830190299122522	1	0
biological products/therapeutic use	diarrhea/chemically induced	0.001239801514261	0.0027158912620093	0.150537634408602	0.830190299122522	1	0
biological products/therapeutic use	neoplasms/drug therapy	0.0001112700446812	0.0003281348458297	0.129032258064516	0.830190299122522	1	0
biomarkers/analysis	colitis/drug therapy	2.25073886195304e-08	1.50681043810751e-07	0.032258064516129	0.830190299122522	1	0
biomarkers/analysis	diarrhea/chemically induced	0.0033916470872356	0.0064907348469864	0.150537634408602	0.830190299122522	1	0
biomarkers/analysis	feces/chemistry	0	0	0.010752688172043	0.830190299122522	1	0
biomarkers/analysis	leukocyte l1 antigen complex/analysis	0	0	0.010752688172043	0.830190299122522	1	0
biomarkers/analysis	neoplasms/drug therapy	0.0004436759846442	0.0010715617451913	0.129032258064516	0.830190299122522	1	0
biomarkers/metabolism	glycoproteins/metabolism	0	0	0.010752688172043	0.830190299122522	1	0
BTLA	CD28	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
BTLA	CSF2	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
BTLA	gastrointestinal neoplasms/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
BTLA	HAVCR2	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
BTLA	IL15	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
BTLA	IL17C	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
BTLA	IL21	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
BTLA	IL22	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
BTLA	IL4	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
BTLA	IL6	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
BTLA	immune system diseases/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
BTLA	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
butyrates/metabolism	neoplasms/drug therapy	4.86148063361114e-07	3.07142551289074e-06	0.129032258064516	0.830190299122522	1	0
carcinoma non-small-cell lung	cd8-positive t-lymphocytes	0	0	0.010752688172043	0.830190299122522	1	0
carcinoma non-small-cell lung	immune checkpoint inhibitors	0.0003476938855124	0.0008472540658465	0.32258064516129	0.830190299122522	1	0
carcinoma non-small-cell lung/complications	CRP	0	0	0.010752688172043	0.830190299122522	1	0
carcinoma non-small-cell lung/complications	drug-related side effects and adverse reactions	4.16946477344027e-11	4.59846172700811e-10	0.021505376344086	0.830190299122522	1	0
carcinoma non-small-cell lung/complications	immune checkpoint inhibitors/administration & dosage	0.000872653019809	0.0020084704002361	0.043010752688172	0.830190299122522	1	0
carcinoma non-small-cell lung/complications	infliximab/administration & dosage	0	0	0.010752688172043	0.830190299122522	1	0
carcinoma non-small-cell lung/complications	melanoma/complications	8.11373358056144e-07	4.85297920743299e-06	0.032258064516129	0.830190299122522	1	0
carcinoma non-small-cell lung/complications	urothelium/drug effects	0	0	0.010752688172043	0.830190299122522	1	0
carcinoma non-small-cell lung/drug therapy	ipilimumab/therapeutic use	7.1540639148715e-05	0.0002585218551055	0.0638148667601683	0.830190299122522	1	0
carcinoma non-small-cell lung/drug therapy	pneumonia/chemically induced	0.0002123977946096	0.0005814517869145	0.0638148667601683	0.830190299122522	1	0
carcinoma renal cell/drug therapy	diabetes mellitus type 1/chemically induced	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
carcinoma renal cell/drug therapy	exanthema/chemically induced	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
carcinoma renal cell/drug therapy	fatigue/chemically induced	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
carcinoma renal cell/drug therapy	hepatitis autoimmune/etiology	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
carcinoma renal cell/drug therapy	hypophysitis/chemically induced	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
carcinoma renal cell/drug therapy	inflammatory bowel diseases/drug therapy	0.0012219719371479	0.0026891839170452	0.0638148667601683	0.830190299122522	1	0
carcinoma renal cell/drug therapy	ipilimumab/therapeutic use	3.41405953174778e-07	2.19327460827433e-06	0.0007012622720897	0.584635003932401	2	0
carcinoma renal cell/drug therapy	myasthenia gravis/chemically induced	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
carcinoma renal cell/drug therapy	myocarditis/chemically induced	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
carcinoma renal cell/drug therapy	nephritis/chemically induced	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
carcinoma renal cell/drug therapy	proton pump inhibitors/adverse effects	3.61856766772917e-10	3.71195005915443e-09	0.021505376344086	0.830190299122522	1	0
carcinoma renal cell/drug therapy	pruritus/chemically induced	0.0012219719371479	0.0026891839170452	0.021505376344086	0.830190299122522	1	0
CD274	CTLA4	0.0020080863838891	0.0040587169708268	0.0003490778454898	0.010308700389748	7	0
CD274	PDCD1	0.0005382898811121	0.0012774341954751	1.55572732193422e-07	2.38197855033722e-06	13	0
CD28	CSF2	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CD28	gastrointestinal neoplasms/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CD28	HAVCR2	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CD28	IL15	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CD28	IL17C	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CD28	IL21	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CD28	IL22	0.0006439898318757	0.0014984543892913	0.021505376344086	0.830190299122522	1	0
CD28	IL4	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CD28	IL6	0.0017899010765538	0.0037694605453253	0.021505376344086	0.830190299122522	1	0
CD28	immune system diseases/drug therapy	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CD28	LIF	9.37505645396408e-05	0.0002777578837603	0.010752688172043	0.830190299122522	1	0
CD4	CD68	1.88182802673964e-13	2.99210656251603e-12	0.0002337540906965	0.584635003932401	2	0
CD4	cd8-positive t-lymphocytes/drug effects	0.0012219719371479	0.0026891839170452	0.0427769985974754	0.830190299122522	1	0
CD4	CD8A	0.0002095106790775	0.0005814517869145	0.0023375409069658	0.584635003932401	2	0
CD4	colitis ulcerative/immunology	0.0012219719371479	0.0026891839170452	0.0427769985974754	0.830190299122522	1	0
CD4	crohn disease/immunology	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
CD4	graft vs host disease/immunology	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
CD4	inflammatory bowel diseases/drug therapy	0.0002334339983105	0.0005814517869145	0.0638148667601683	0.830190299122522	1	0
CD4	macrophages/drug effects	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
CD4	phenotype	0.0012219719371479	0.0026891839170452	0.0427769985974754	0.830190299122522	1	0
CD68	cd8-positive t-lymphocytes/drug effects	0.0012219719371479	0.0026891839170452	0.0427769985974754	0.830190299122522	1	0
CD68	CD8A	0.0002095106790775	0.0005814517869145	0.0023375409069658	0.584635003932401	2	0
CD68	colitis ulcerative/immunology	0.0012219719371479	0.0026891839170452	0.0427769985974754	0.830190299122522	1	0
CD68	crohn disease/immunology	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
CD68	graft vs host disease/immunology	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
CD68	inflammatory bowel diseases/drug therapy	0.0002334339983105	0.0005814517869145	0.0638148667601683	0.830190299122522	1	0
CD68	macrophages/drug effects	6.08395890666635e-07	3.69687694073866e-06	0.021505376344086	0.830190299122522	1	0
CD68	phenotype	0.0012219719371479	0.0026891839170452	0.0427769985974754	0.830190299122522	1	0
cd8-positive t-lymphocytes	immune checkpoint inhibitors	0.0003476938855124	0.0008472540658465	0.32258064516129	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	chemokines/metabolism	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	colitis/drug therapy	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	ctla-4 antigen/immunology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	gene expression regulation/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	inflammation/drug therapy	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	melanoma/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	multigene family	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	myeloid cells/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	receptors antigen t-cell/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	receptors cxcr3/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	receptors cxcr6/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/cytology	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/drug effects	CD8A	0.0013552885133465	0.0029452055620332	0.0023375409069658	0.584635003932401	2	0
cd8-positive t-lymphocytes/drug effects	colitis ulcerative/immunology	1.40216387389813e-08	9.94826330498929e-08	0.0002337540906965	0.584635003932401	2	0
cd8-positive t-lymphocytes/drug effects	colon/drug effects	1.42285160453781e-06	8.30214330721145e-06	0.0007012622720897	0.584635003932401	2	0
cd8-positive t-lymphocytes/drug effects	crohn disease/immunology	1.09558519411079e-05	4.30118631762015e-05	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/drug effects	graft vs host disease/immunology	1.09558519411079e-05	4.30118631762015e-05	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/drug effects	immunologic memory/drug effects	0.000124270133592	0.0003619960532727	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/drug effects	interferon-gamma/metabolism	0.000124270133592	0.0003619960532727	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/drug effects	macrophages/drug effects	1.09558519411079e-05	4.30118631762015e-05	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/drug effects	phenotype	1.40216387389813e-08	9.94826330498929e-08	0.0002337540906965	0.584635003932401	2	0
cd8-positive t-lymphocytes/drug effects	piperidines/therapeutic use	0.0022342109308476	0.0044825178297132	0.0427769985974754	0.830190299122522	1	0
cd8-positive t-lymphocytes/drug effects	pyrimidines/therapeutic use	0.0022342109308476	0.0044825178297132	0.0427769985974754	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	cell line tumor	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	colitis/etiology	0.000267839978386	0.0006602566909052	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	cytotoxicity immunologic	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	drug synergism	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	drug-related side effects and adverse reactions/prevention & control	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	growth inhibitors/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	immune checkpoint inhibitors/therapeutic use	0.0032890445713762	0.0063197351885054	0.021505376344086	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	lymphocytes tumor-infiltrating/immunology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	MTOR	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	phosphatidylinositol 3-kinases/metabolism	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
cd8-positive t-lymphocytes/immunology	sirolimus/therapeutic use	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
CD8A	colitis ulcerative/immunology	0.0013552885133465	0.0029452055620332	0.0023375409069658	0.584635003932401	2	0
CD8A	phenotype	0.0013552885133465	0.0029452055620332	0.0023375409069658	0.584635003932401	2	0
cell line tumor	colonic neoplasms/drug therapy	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	cytotoxicity immunologic	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	dextran sulfate/adverse effects	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	drug synergism	2.30042179798495e-05	8.62319212289841e-05	0.0002337540906965	0.584635003932401	2	0
cell line tumor	drug-related side effects and adverse reactions/prevention & control	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	growth inhibitors/therapeutic use	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	lymphocytes tumor-infiltrating/immunology	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	MTOR	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	myeloid-derived suppressor cells/metabolism	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	PARP1	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	phosphatidylinositol 3-kinases/metabolism	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	phthalazines/administration & dosage	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	piperazines/administration & dosage	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	poly(adp-ribose) polymerase inhibitors/administration & dosage	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	sirolimus/therapeutic use	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
cell line tumor	TIPARP	0.0019794334203299	0.0040050466235307	0.021505376344086	0.830190299122522	1	0
chemical and drug induced liver injury/diagnosis	neoplasms/drug therapy	4.86148063361114e-07	3.07142551289074e-06	0.129032258064516	0.830190299122522	1	0
chemokines/metabolism	colitis/drug therapy	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
chemokines/metabolism	ctla-4 antigen/immunology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
chemokines/metabolism	gene expression regulation/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
chemokines/metabolism	inflammation/drug therapy	0.0001276936833728	0.00036582514696	0.021505376344086	0.830190299122522	1	0
chemokines/metabolism	melanoma/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
chemokines/metabolism	multigene family	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
chemokines/metabolism	myeloid cells/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
chemokines/metabolism	receptors antigen t-cell/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
chemokines/metabolism	receptors cxcr3/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
chemokines/metabolism	receptors cxcr6/genetics	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
chemokines/metabolism	t-lymphocytes regulatory/cytology	8.68426534594846e-06	3.54050817950207e-05	0.010752688172043	0.830190299122522	1	0
CHI3L1	CXCL8	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
CHI3L1	glucocorticoids	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
CHI3L1	IL17A	1.3102028466272e-05	5.06045957766131e-05	0.021505376344086	0.830190299122522	1	0
CHI3L1	IL6	1.3102028466272e-05	5.06045957766131e-05	0.021505376344086	0.830190299122522	1	0
CHI3L1	nivolumab/therapeutic use	1.91866149846787e-05	7.23479474125828e-05	0.021505376344086	0.830190299122522	1	0
clostridium infections/chemically induced	escherichia coli infections/drug therapy	0	0	0.010752688172043	0.830190299122522	1	0
clostridium infections/chemically induced	neoplasms/drug therapy	0.0012043173595439	0.0026891839170452	0.129032258064516	0.830190299122522	1	0
clostridium infections/chemically induced	virus diseases/etiology	0	0	0.010752688172043	0.830190299122522	1	0
colitis	CTLA4	0.0045640144008352	0.0085206844195631	0.0795123530046391	0.584635003932401	2	0
colitis	diarrhea	0	0	0.0014025245441795	0.584635003932401	2	0
colitis	immune checkpoint inhibitors	6.68308462309364e-05	0.000242420636138	0.0969899665551839	0.347909608055624	3	0
colitis	inflammatory bowel diseases	5.56643996285633e-06	3.17037834302384e-05	0.0846189808321645	0.830190299122522	1	0
colitis	inflammatory bowel diseases/drug therapy	0.0002334339983105	0.0005814517869145	0.124855509147234	0.830190299122522	1	0
colitis	ligands	9.62073753996151e-11	1.01979817923592e-09	0.043010752688172	0.830190299122522	1	0
colitis	neoplasms	2.73582738142819e-05	0.0001015556156374	0.163750819851802	0.830190299122522	1	0
colitis	pneumonia	9.62073753996151e-11	1.01979817923592e-09	0.043010752688172	0.830190299122522	1	0
colitis	recurrence	1.25266463868456e-12	1.86725322703918e-11	0.043010752688172	0.830190299122522	1	0
colitis collagenous/drug therapy	immune checkpoint inhibitors/pharmacology	6.36879438076221e-12	9.068402745145e-11	0.043010752688172	0.830190299122522	1	0
colitis collagenous/drug therapy	melanoma/complications	2.20490292690556e-12	3.23611906502755e-11	0.032258064516129	0.830190299122522	1	0
colitis collagenous/drug therapy	skin neoplasms/complications	0	0	0.010752688172043	0.830190299122522	1	0
colitis microscopic/chemically induced	immune checkpoint inhibitors	8.11341549500355e-10	7.74320237197327e-09	0.101683029453015	0.584635003932401	2	0
colitis microscopic/chemically induced	inflammatory bowel diseases/complications	0	0	0.0427769985974754	0.830190299122522	1	0
colitis ulcerative	immune checkpoint inhibitors	3.02429414844596e-10	3.11910985688373e-09	0.32258064516129	0.830190299122522	1	0
colitis ulcerative/chemically induced	hashimoto disease/chemically induced	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
colitis ulcerative/chemically induced	nivolumab/adverse effects	0.0036027646835737	0.0067591691408641	0.129032258064516	0.830190299122522	1	0
colitis ulcerative/chemically induced	paclitaxel/therapeutic use	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
colitis ulcerative/chemically induced	SNCA	2.03116920582946e-06	1.16731049539838e-05	0.032258064516129	0.830190299122522	1	0
colitis ulcerative/chemically induced	squamous cell carcinoma of head and neck/drug therapy	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
colitis ulcerative/chemically induced	tongue neoplasms/drug therapy	6.98330282489224e-14	1.11967578066339e-12	0.010752688172043	0.830190299122522	1	0
colitis ulcerative/drug therapy	crohn disease/drug therapy	0	0	0.021505376344086	0.830190299122522	1	0
colitis ulcerative/drug therapy	interleukin-12/antagonists & inhibitors	0	0	0.021505376344086	0.830190299122522	1	0
colitis ulcerative/drug therapy	interleukin-23/antagonists & inhibitors	0	0	0.021505376344086	0.830190299122522	1	0
colitis ulcerative/drug therapy	ustekinumab/therapeutic use	0	0	0.021505376344086	0.830190299122522	1	0
colitis ulcerative/immunology	colon/drug effects	1.42285160453781e-06	8.30214330721145e-06	0.0007012622720897	0.584635003932401	2	0
colitis ulcerative/immunology	crohn disease/immunology	1.09558519411079e-05	4.30118631762015e-05	0.021505376344086	0.830190299122522	1	0
colitis ulcerative/immunology	graft vs host disease/immunology	1.09558519411079e-05	4.30118631762015e-05	0.021505376344086	0.830190299122522	1	0
colitis ulcerative/immunology	immunologic memory/drug effects	0.000124270133592	0.0003619960532727	0.021505376344086	0.830190299122522	1	0
colitis ulcerative/immunology	interferon-gamma/metabolism	0.000124270133592	0.0003619960532727	0.021505376344086	0.830190299122522	1	0
colitis ulcerative/immunology	macrophages/drug effects	1.09558519411079e-05	4.30118631762015e-05	0.021505376344086	0.830190299122522	1	0
colitis ulcerative/immunology	phenotype	1.40216387389813e-08	9.94826330498929e-08	0.0002337540906965	0.584635003932401	2	0
colitis ulcerative/immunology	piperidines/therapeutic use	0.0022342109308476	0.0044825178297132	0.0427769985974754	0.830190299122522	1	0
colitis ulcerative/immunology	pyrimidines/therapeutic use	0.0022342109308476	0.0044825178297132	0.0427769985974754	0.830190299122522	1	0
colitis ulcerative/physiopathology	crohn disease/physiopathology	0	0	0.010752688172043	0.830190299122522	1	0
colitis ulcerative/physiopathology	enterocolitis/chemically induced	0	0	0.021505376344086	0.830190299122522	1	0
colitis/chemically induced	immune checkpoint inhibitors	3.34409855997642e-05	0.0001229391146904	0.814358314952549	8.37008936595782e-13	21	0
colitis/chemically induced	immune checkpoint inhibitors/adverse effects	6.64030541791538e-05	0.0002413276711882	0.28552761772611	1e-15	41	0
colitis/chemically induced	ipilimumab/adverse effects	0.0007075612536729	0.0016423684574307	0.0589207356081562	0.0008903144156418	9	0
colitis/chemically induced	neoplasms/drug therapy	0.0017136073625698	0.0037111950599129	0.126233984373546	5.36975220686589e-05	11	0
colitis/chemically induced	nivolumab/adverse effects	0.0041246524905659	0.0077230980883216	0.351518422440415	0.0002278681042509	10	0
colitis/diagnosis	disease susceptibility	0	0	0.021505376344086	0.830190299122522	1	0
colitis/diagnosis	gastrointestinal tract/metabolism	1.56541446472147e-14	3.1774582964772e-13	0.021505376344086	0.830190299122522	1	0
colitis/diagnosis	immune checkpoint inhibitors/pharmacology	4.23227637775803e-05	0.0001541065520756	0.0846189808321645	0.830190299122522	1	0
colitis/diagnosis	inflammatory bowel diseases	5.06331199190413e-09	3.71569203098195e-08	0.0427769985974754	0.830190299122522	1	0
colitis/diagnosis	postoperative complications	0	0	0.021505376344086	0.830190299122522	1	0
colitis/diagnosis	programmed cell death 1 receptor/metabolism	1.56541446472147e-14	3.1774582964772e-13	0.021505376344086	0.830190299122522	1	0
colitis/diagnostic imaging	encephalitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	hepatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	myocarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	neoplasms/diagnostic imaging	2.00646083081679e-08	1.36725973757087e-07	0.021505376344086	0.830190299122522	1	0
colitis/diagnostic imaging	pancreatitis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	pericarditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	pneumonia/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	sarcoidosis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/diagnostic imaging	thyroiditis/diagnostic imaging	9.98337412738692e-10	7.74320237197327e-09	0.010752688172043	0.830190299122522	1	0
colitis/drug therapy	ctla-4 antigen/immunology	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	diarrhea/therapy	1.88737914186277e-15	3.9572740688727e-14	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	feces/chemistry	2.25073886195304e-08	1.50681043810751e-07	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	gene expression regulation/genetics	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	inflammation/drug therapy	0.0028052417422615	0.005535058163635	0.0638148667601683	0.830190299122522	1	0
colitis/drug therapy	leukocyte l1 antigen complex/analysis	2.25073886195304e-08	1.50681043810751e-07	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	melanoma/genetics	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	multigene family	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	myeloid cells/cytology	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	neoplasms/therapy	1.88737914186277e-15	3.9572740688727e-14	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	receptors antigen t-cell/genetics	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	receptors cxcr3/genetics	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	receptors cxcr6/genetics	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
colitis/drug therapy	t-lymphocytes regulatory/cytology	0.0004982368131516	0.0011838553418347	0.032258064516129	0.830190299122522	1	0
colitis/epidemiology	neoplasms/complications	3.02429414844596e-10	3.11910985688373e-09	0.032258064516129	0.830190299122522	1	0
colitis/epidemiology	programmed cell death 1 receptor/antagonists & inhibitors	0.0026251685810957	0.0052393531932329	0.086021505376344	0.830190299122522	1	0
colitis/etiology	cytotoxicity immunologic	0.000267839978386	0.0006602566909052	0.021505376344086	0.830190299122522	1	0
colitis/etiology	drug-related side effects and adverse reactions/prevention & control	0.000267839978386	0.0006602566909052	0.021505376344086	0.830190299122522	1	0
colitis/etiology	dysbiosis/etiology	6.54831243673826e-08	4.30833797561952e-07	0.021505376344086	0.830190299122522	1	0
colitis/etiology	growth inhibitors/therapeutic use	0.000267839978386	0.0006602566909052	0.021505376344086	0.830190299122522	1	0
colitis/etiology	host microbial interactions/drug effects	6.54831243673826e-08	4.30833797561952e-07	0.021505376344086	0.830190299122522	1	0
