kw1	kw2	iteration	R1C1	pg	inv_edge_weight	edge_weight	crit_p
angiogenesis inhibitors/therapeutic use	myocarditis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
angiogenesis inhibitors/therapeutic use	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
angiogenesis inhibitors/therapeutic use	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
angiogenesis inhibitors/therapeutic use	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
angiogenesis inhibitors/therapeutic use	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
axitinib/administration & dosage	bevacizumab/administration & dosage	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	carcinoma renal cell/drug therapy	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
axitinib/administration & dosage	diabetes mellitus type 1/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	exanthema/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	fatigue/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	hepatitis autoimmune/etiology	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	hypophysitis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	ipilimumab/therapeutic use	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
axitinib/administration & dosage	myasthenia gravis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	myocarditis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
axitinib/administration & dosage	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
axitinib/administration & dosage	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
bevacizumab/administration & dosage	carcinoma renal cell/drug therapy	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
bevacizumab/administration & dosage	diabetes mellitus type 1/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	exanthema/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	fatigue/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	hepatitis autoimmune/etiology	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	hypophysitis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	ipilimumab/therapeutic use	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
bevacizumab/administration & dosage	myasthenia gravis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	myocarditis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
bevacizumab/administration & dosage	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
bevacizumab/administration & dosage	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
carcinoma renal cell/drug therapy	diabetes mellitus type 1/chemically induced	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	exanthema/chemically induced	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	fatigue/chemically induced	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	hepatitis autoimmune/etiology	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	hypophysitis/chemically induced	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	inflammatory bowel diseases/drug therapy	0	1	0.0012219719371479	0.830190299122522	0.0638148667601683	0.0026891839170452
carcinoma renal cell/drug therapy	ipilimumab/therapeutic use	0	2	3.41405953174778e-07	0.584635003932401	0.0007012622720897	2.19327460827433e-06
carcinoma renal cell/drug therapy	myasthenia gravis/chemically induced	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	myocarditis/chemically induced	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	nephritis/chemically induced	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
carcinoma renal cell/drug therapy	proton pump inhibitors/adverse effects	0	1	3.61856766772917e-10	0.830190299122522	0.021505376344086	3.7119500591544304e-09
carcinoma renal cell/drug therapy	pruritus/chemically induced	0	1	0.0012219719371479	0.830190299122522	0.021505376344086	0.0026891839170452
diabetes mellitus type 1/chemically induced	exanthema/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	fatigue/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	hepatitis autoimmune/etiology	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	hypophysitis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	ipilimumab/therapeutic use	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
diabetes mellitus type 1/chemically induced	myasthenia gravis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	myocarditis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
diabetes mellitus type 1/chemically induced	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
diabetes mellitus type 1/chemically induced	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
exanthema/chemically induced	fatigue/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
exanthema/chemically induced	hepatitis autoimmune/etiology	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
exanthema/chemically induced	hypophysitis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
exanthema/chemically induced	ipilimumab/therapeutic use	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
exanthema/chemically induced	myasthenia gravis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
exanthema/chemically induced	myocarditis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
exanthema/chemically induced	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
exanthema/chemically induced	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
exanthema/chemically induced	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
exanthema/chemically induced	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
fatigue/chemically induced	hepatitis autoimmune/etiology	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
fatigue/chemically induced	hypophysitis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
fatigue/chemically induced	ipilimumab/therapeutic use	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
fatigue/chemically induced	myasthenia gravis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
fatigue/chemically induced	myocarditis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
fatigue/chemically induced	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
fatigue/chemically induced	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
fatigue/chemically induced	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
fatigue/chemically induced	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
hepatitis autoimmune/etiology	hypophysitis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
hepatitis autoimmune/etiology	ipilimumab/therapeutic use	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
hepatitis autoimmune/etiology	myasthenia gravis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
hepatitis autoimmune/etiology	myocarditis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
hepatitis autoimmune/etiology	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
hepatitis autoimmune/etiology	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
hepatitis autoimmune/etiology	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
hepatitis autoimmune/etiology	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
hypophysitis/chemically induced	ipilimumab/therapeutic use	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
hypophysitis/chemically induced	myasthenia gravis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
hypophysitis/chemically induced	myocarditis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
hypophysitis/chemically induced	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
hypophysitis/chemically induced	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
hypophysitis/chemically induced	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
hypophysitis/chemically induced	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
ipilimumab/therapeutic use	carcinoma non-small-cell lung/drug therapy	0	1	7.1540639148715e-05	0.830190299122522	0.0638148667601683	0.0002585218551055
ipilimumab/therapeutic use	inflammatory bowel diseases/drug therapy	0	1	0.0036027646835737	0.830190299122522	0.0946781129109319	0.0067591691408641
ipilimumab/therapeutic use	myasthenia gravis/chemically induced	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
ipilimumab/therapeutic use	myocarditis/chemically induced	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
ipilimumab/therapeutic use	nephritis/chemically induced	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
ipilimumab/therapeutic use	pneumonia/chemically induced	0	2	2.19354342352318e-05	0.584635003932401	0.0020883744586409	8.23874183480754e-05
ipilimumab/therapeutic use	proton pump inhibitors/adverse effects	0	1	1.4077731091966e-08	0.830190299122522	0.032258064516129	9.94826330498929e-08
ipilimumab/therapeutic use	pruritus/chemically induced	0	1	0.0036027646835737	0.830190299122522	0.032258064516129	0.0067591691408641
myasthenia gravis/chemically induced	myocarditis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
myasthenia gravis/chemically induced	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
myasthenia gravis/chemically induced	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
myasthenia gravis/chemically induced	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
myasthenia gravis/chemically induced	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
myocarditis/chemically induced	nephritis/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
myocarditis/chemically induced	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
myocarditis/chemically induced	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
myocarditis/chemically induced	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
nephritis/chemically induced	nivolumab/therapeutic use	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
nephritis/chemically induced	pruritus/chemically induced	0	1	0.0002334339983105	0.830190299122522	0.010752688172043	0.0005814517869145
nephritis/chemically induced	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
nivolumab/therapeutic use	arthritis/chemically induced	0	1	1.91866149846787e-05	0.830190299122522	0.021505376344086	7.23479474125828e-05
nivolumab/therapeutic use	CHI3L1	0	1	1.91866149846787e-05	0.830190299122522	0.021505376344086	7.23479474125828e-05
nivolumab/therapeutic use	CXCL8	0	1	1.91866149846787e-05	0.830190299122522	0.021505376344086	7.23479474125828e-05
nivolumab/therapeutic use	glucocorticoids	0	1	1.91866149846787e-05	0.830190299122522	0.021505376344086	7.23479474125828e-05
nivolumab/therapeutic use	pruritus/chemically induced	0	1	0.00299295859196	0.830190299122522	0.021505376344086	0.0058034197088005
pruritus/chemically induced	pneumonia/chemically induced	1	1	0.0052037117615472	0.8192464059779487	0.0319148936170212	0.0091356041252636
AHR	IL22	0	1	1.4288104033255401e-10	0.830190299122522	0.021505376344086	1.4978957415083202e-09
AHR	tryptophan/pharmacology	0	1	0.0	0.830190299122522	0.010752688172043	0.0
IL22	BTLA	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	CD28	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	CSF2	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	gastrointestinal neoplasms/drug therapy	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	HAVCR2	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	IL15	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	IL17C	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	IL21	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	IL4	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	immune system diseases/drug therapy	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	LIF	0	1	0.0006439898318757	0.830190299122522	0.021505376344086	0.0014984543892913
IL22	tryptophan/pharmacology	0	1	1.4288104033255401e-10	0.830190299122522	0.021505376344086	1.4978957415083202e-09
IL22	IL6	1	1	0.0050362482931877	0.8192464059779487	0.0423244108899565	0.0089728790551117
anti-bacterial agents/adverse effects	clostridium infections/chemically induced	0	1	0.0	0.830190299122522	0.010752688172043	0.0
anti-bacterial agents/adverse effects	escherichia coli infections/drug therapy	0	1	0.0	0.830190299122522	0.010752688172043	0.0
anti-bacterial agents/adverse effects	virus diseases/etiology	0	1	0.0	0.830190299122522	0.010752688172043	0.0
clostridium infections/chemically induced	escherichia coli infections/drug therapy	0	1	0.0	0.830190299122522	0.010752688172043	0.0
clostridium infections/chemically induced	virus diseases/etiology	0	1	0.0	0.830190299122522	0.010752688172043	0.0
escherichia coli infections/drug therapy	virus diseases/etiology	0	1	0.0	0.830190299122522	0.010752688172043	0.0
anti-bacterial agents/pharmacology	antineoplastic agents immunological/adverse effects	0	1	0.0001577274046907	0.830190299122522	0.075268817204301	0.0004491699823134
anti-bacterial agents/pharmacology	colitis/etiology	0	1	6.54831243673826e-08	0.830190299122522	0.021505376344086	4.30833797561952e-07
anti-bacterial agents/pharmacology	dysbiosis/etiology	0	1	0.0	0.830190299122522	0.010752688172043	0.0
anti-bacterial agents/pharmacology	host microbial interactions/drug effects	0	1	0.0	0.830190299122522	0.010752688172043	0.0
anti-bacterial agents/pharmacology	metabolome/drug effects	0	1	0.0	0.830190299122522	0.010752688172043	0.0
anti-bacterial agents/pharmacology	neoplasms/complications	0	1	5.79199854744417e-09	0.830190299122522	0.032258064516129	4.18603531383465e-08
antineoplastic agents immunological/adverse effects	antibodies monoclonal/adverse effects	0	1	0.0029295317826157	0.830190299122522	0.075268817204301	0.0057564846974571
antineoplastic agents immunological/adverse effects	colitis ulcerative/chemically induced	0	1	0.0009302340538402	0.830190299122522	0.075268817204301	0.0021230700654632
antineoplastic agents immunological/adverse effects	ctla-4 antigen/antagonists & inhibitors	0	2	0.0011131493251242	0.584635003932401	0.0141870751968928	0.0025284391813537
antineoplastic agents immunological/adverse effects	cytomegalovirus infections/diagnosis	0	1	5.063311991904131e-09	0.830190299122522	0.075268817204301	3.71569203098195e-08
antineoplastic agents immunological/adverse effects	dysbiosis/etiology	0	1	0.0001577274046907	0.830190299122522	0.075268817204301	0.0004491699823134
antineoplastic agents immunological/adverse effects	hashimoto disease/chemically induced	0	1	0.0009302340538402	0.830190299122522	0.075268817204301	0.0021230700654632
antineoplastic agents immunological/adverse effects	host microbial interactions/drug effects	0	1	0.0001577274046907	0.830190299122522	0.075268817204301	0.0004491699823134
antineoplastic agents immunological/adverse effects	immune checkpoint inhibitors/adverse effects	0	7	0.0053254060985574	0.010308700389748	0.016270764526575	0.0097794752993721
antineoplastic agents immunological/adverse effects	lymphocytes/drug effects	0	1	0.0029295317826157	0.830190299122522	0.075268817204301	0.0057564846974571
antineoplastic agents immunological/adverse effects	metabolome/drug effects	0	1	0.0001577274046907	0.830190299122522	0.075268817204301	0.0004491699823134
antineoplastic agents immunological/adverse effects	neutrophils/drug effects	0	1	0.0029295317826157	0.830190299122522	0.075268817204301	0.0057564846974571
antineoplastic agents immunological/adverse effects	paclitaxel/therapeutic use	0	1	0.0009302340538402	0.830190299122522	0.075268817204301	0.0021230700654632
antineoplastic agents immunological/adverse effects	programmed cell death 1 receptor/antagonists & inhibitors	0	3	0.0049629267011769	0.347909608055624	0.012719967331643	0.0092203156239976
antineoplastic agents immunological/adverse effects	squamous cell carcinoma of head and neck/drug therapy	0	1	0.0009302340538402	0.830190299122522	0.075268817204301	0.0021230700654632
antineoplastic agents immunological/adverse effects	tongue neoplasms/drug therapy	0	1	0.0009302340538402	0.830190299122522	0.075268817204301	0.0021230700654632
antineoplastic agents immunological/adverse effects	vitamin d	0	1	4.50371576143915e-07	0.830190299122522	0.075268817204301	2.87394303438993e-06
antineoplastic agents immunological/adverse effects	vitamin d/administration & dosage	0	1	0.0029295317826157	0.830190299122522	0.075268817204301	0.0057564846974571
colitis/etiology	cd8-positive t-lymphocytes/immunology	0	1	0.000267839978386	0.830190299122522	0.021505376344086	0.0006602566909052
colitis/etiology	cytotoxicity immunologic	0	1	0.000267839978386	0.830190299122522	0.021505376344086	0.0006602566909052
colitis/etiology	drug-related side effects and adverse reactions/prevention & control	0	1	0.000267839978386	0.830190299122522	0.021505376344086	0.0006602566909052
colitis/etiology	dysbiosis/etiology	0	1	6.54831243673826e-08	0.830190299122522	0.021505376344086	4.30833797561952e-07
colitis/etiology	growth inhibitors/therapeutic use	0	1	0.000267839978386	0.830190299122522	0.021505376344086	0.0006602566909052
colitis/etiology	host microbial interactions/drug effects	0	1	6.54831243673826e-08	0.830190299122522	0.021505376344086	4.30833797561952e-07
colitis/etiology	lymphocytes tumor-infiltrating/immunology	0	1	0.000267839978386	0.830190299122522	0.021505376344086	0.0006602566909052
colitis/etiology	metabolome/drug effects	0	1	6.54831243673826e-08	0.830190299122522	0.021505376344086	4.30833797561952e-07
colitis/etiology	MTOR	0	1	0.000267839978386	0.830190299122522	0.021505376344086	0.0006602566909052
colitis/etiology	neoplasms/complications	0	1	0.0012943475198039	0.830190299122522	0.0638148667601683	0.0028224172203267
colitis/etiology	phosphatidylinositol 3-kinases/metabolism	0	1	0.000267839978386	0.830190299122522	0.021505376344086	0.0006602566909052
colitis/etiology	sirolimus/therapeutic use	0	1	0.000267839978386	0.830190299122522	0.021505376344086	0.0006602566909052
dysbiosis/etiology	host microbial interactions/drug effects	0	1	0.0	0.830190299122522	0.010752688172043	0.0
dysbiosis/etiology	metabolome/drug effects	0	1	0.0	0.830190299122522	0.010752688172043	0.0
dysbiosis/etiology	neoplasms/complications	0	1	5.79199854744417e-09	0.830190299122522	0.032258064516129	4.18603531383465e-08
host microbial interactions/drug effects	metabolome/drug effects	0	1	0.0	0.830190299122522	0.010752688172043	0.0
host microbial interactions/drug effects	neoplasms/complications	0	1	5.79199854744417e-09	0.830190299122522	0.032258064516129	4.18603531383465e-08
metabolome/drug effects	neoplasms/complications	0	1	5.79199854744417e-09	0.830190299122522	0.032258064516129	4.18603531383465e-08
neoplasms/complications	colitis/epidemiology	0	1	3.02429414844596e-10	0.830190299122522	0.032258064516129	3.1191098568837304e-09
neoplasms/complications	inflammatory bowel diseases/complications	0	1	3.03292073455808e-07	0.830190299122522	0.0638148667601683	1.95500431133e-06
antibodies monoclonal humanized	endometrial neoplasms/drug therapy	0	1	0.0	0.830190299122522	0.010752688172043	0.0
antibodies monoclonal humanized	neoplasm recurrence local/drug therapy	0	1	0.0	0.830190299122522	0.010752688172043	0.0
antibodies monoclonal humanized	immune checkpoint inhibitors	1	1	0.004953734053108	0.8192464059779487	0.3191489361702128	0.0088335817030947
endometrial neoplasms/drug therapy	neoplasm recurrence local/drug therapy	0	1	0.0	0.830190299122522	0.010752688172043	0.0
endometrial neoplasms/drug therapy	immune checkpoint inhibitors	1	1	0.004953734053108	0.8192464059779487	0.3191489361702128	0.0088335817030947
neoplasm recurrence local/drug therapy	immune checkpoint inhibitors	1	1	0.004953734053108	0.8192464059779487	0.3191489361702128	0.0088335817030947
antibodies monoclonal humanized/administration & dosage	dose-response relationship drug	0	1	2.16207951542202e-09	0.830190299122522	0.021505376344086	1.64352498622519e-08
antibodies monoclonal humanized/administration & dosage	drugs investigational/administration & dosage	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
antibodies monoclonal humanized/administration & dosage	immune checkpoint inhibitors/administration & dosage	0	1	0.0017670866860923	0.830190299122522	0.043010752688172	0.0037694605453253
antibodies monoclonal humanized/administration & dosage	neoplasms/diagnosis	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
antibodies monoclonal humanized/administration & dosage	pneumonia/chemically induced	0	1	9.10500023044714e-05	0.830190299122522	0.032258064516129	0.0002777578837603
dose-response relationship drug	drugs investigational/administration & dosage	0	1	2.16207951542202e-09	0.830190299122522	0.021505376344086	1.64352498622519e-08
dose-response relationship drug	feces	0	1	7.771561172376101e-16	0.830190299122522	0.021505376344086	1.66608300189816e-14
dose-response relationship drug	neoplasms/diagnosis	0	1	2.16207951542202e-09	0.830190299122522	0.021505376344086	1.64352498622519e-08
dose-response relationship drug	pneumonia/chemically induced	0	1	0.0019308727447	0.830190299122522	0.0638148667601683	0.0040050466235307
dose-response relationship drug	steroids/therapeutic use	0	1	2.0925394750293e-10	0.830190299122522	0.0427769985974754	2.18172968216169e-09
drugs investigational/administration & dosage	immune checkpoint inhibitors/administration & dosage	0	1	0.0017670866860923	0.830190299122522	0.043010752688172	0.0037694605453253
drugs investigational/administration & dosage	neoplasms/diagnosis	0	1	6.98330282489224e-14	0.830190299122522	0.010752688172043	1.11967578066339e-12
drugs investigational/administration & dosage	pneumonia/chemically induced	0	1	9.10500023044714e-05	0.830190299122522	0.032258064516129	0.0002777578837603
immune checkpoint inhibitors/administration & dosage	APC	0	2	0.0022669618381826	0.584635003932401	0.0014025245441795	0.0045434487261055
immune checkpoint inhibitors/administration & dosage	neoplasms/diagnosis	0	1	0.0017670866860923	0.830190299122522	0.043010752688172	0.0037694605453253
neoplasms/diagnosis	pneumonia/chemically induced	0	1	9.10500023044714e-05	0.830190299122522	0.032258064516129	0.0002777578837603
pneumonia/chemically induced	carcinoma non-small-cell lung/drug therapy	0	1	0.0002123977946096	0.830190299122522	0.0638148667601683	0.0005814517869145
antibodies monoclonal humanized/therapeutic use	infliximab/adverse effects	0	1	6.36879438076221e-12	0.830190299122522	0.043010752688172	9.068402745145001e-11
antibodies monoclonal humanized/therapeutic use	steroids/adverse effects	0	1	0.0	0.830190299122522	0.010752688172043	0.0
infliximab/adverse effects	colon/diagnostic imaging	0	1	1.69483587066921e-05	0.830190299122522	0.043010752688172	6.44172677537221e-05
infliximab/adverse effects	drug resistance/immunology	0	1	1.69483587066921e-05	0.830190299122522	0.043010752688172	6.44172677537221e-05
infliximab/adverse effects	glucocorticoids/pharmacology	0	1	1.69483587066921e-05	0.830190299122522	0.043010752688172	6.44172677537221e-05
infliximab/adverse effects	immunosuppressive agents/pharmacology	0	1	1.69483587066921e-05	0.830190299122522	0.043010752688172	6.44172677537221e-05
infliximab/adverse effects	intestinal mucosa/diagnostic imaging	0	1	1.69483587066921e-05	0.830190299122522	0.043010752688172	6.44172677537221e-05
infliximab/adverse effects	LTF	0	1	8.488771907622091e-10	0.830190299122522	0.043010752688172	7.74320237197327e-09
infliximab/adverse effects	melanoma/drug therapy	0	2	2.48187697959867e-06	0.584635003932401	0.0134138885892041	1.42204843155383e-05
infliximab/adverse effects	mucositis/chemically induced	0	1	1.69483587066921e-05	0.830190299122522	0.043010752688172	6.44172677537221e-05
infliximab/adverse effects	neoplasms	0	1	0.0003058560984983	0.830190299122522	0.163750819851802	0.0007520276236272
infliximab/adverse effects	steroids/adverse effects	0	1	6.36879438076221e-12	0.830190299122522	0.043010752688172	9.068402745145001e-11
antibodies monoclonal/adverse effects	ctla-4 antigen/antagonists & inhibitors	0	1	0.000426487876034	0.830190299122522	0.032258064516129	0.0010339756892922
antibodies monoclonal/adverse effects	lymphocytes/drug effects	0	1	9.98337412738692e-10	0.830190299122522	0.010752688172043	7.74320237197327e-09
antibodies monoclonal/adverse effects	neutrophils/drug effects	0	1	9.98337412738692e-10	0.830190299122522	0.010752688172043	7.74320237197327e-09
antibodies monoclonal/adverse effects	vitamin d/administration & dosage	0	1	9.98337412738692e-10	0.830190299122522	0.010752688172043	7.74320237197327e-09
